Ticket ID,Ticket Owner,Ticket Title,Ticket Description,Ticket Cause,Ticket Created At,Ticket Updated At,Ticket Due date,Ticket Original Team,Ticket Teams,Ticket Category,Ticket Status,Ticket Labels,Ticket Indicators,Ticket State,Ticket Archived At,Task ID,Task Description,Task Author,Task Due date,Task Created At,Task Uptdated At,Task status,Ticket Priority,Ticket Zone,Ticket Equipment,Ticket Product,Ticket rule,Ticket custom_2
1555278,"Cabine Morgan","Rebut dans le couloir, le 09/10 à 22h04","IH2 en défautNe pointe pas D0+ 1 rebut billette suivante en attente dans le couloirÉlévation D0 => 4,40 okPas de coupe tête CR0 mais Cr1 ( suivant consigne )","","2024-10-09T20:03:52.057401Z","2024-10-10T08:58:40.430268Z","2024-10-09","LAC TAF N2","LAC TAF N2","Productivité","Eq. De Miranda","Phy625,585545,9FDA22,RQ174","","","2024-10-10T06:19:44.008849Z","","","","","","","",
1555319,"Cabine Morgan","Rebut dans le couloir, le 09/10 à 22h31","IH2 en défautNe pointe pas D0+ 1 rebut billette suivante en attente dans le couloir","","2024-10-09T20:37:30.862620Z","2024-10-10T06:19:40.244924Z","2024-10-09","LAC TAF N2","LAC TAF N2","Productivité","Eq. De Miranda","Phy625,585545,9FDA22,RQ174","","","2024-10-10T06:19:40.106184Z",3166925,"Aerogommage D0","",,2024-10-09T22:16:57.195061Z,2024-10-09T22:17:19.703184Z,Completed,
1555319,"Cabine Morgan","Rebut dans le couloir, le 09/10 à 22h31","IH2 en défautNe pointe pas D0+ 1 rebut billette suivante en attente dans le couloir","","2024-10-09T20:37:30.862620Z","2024-10-10T06:19:40.244924Z","2024-10-09","LAC TAF N2","LAC TAF N2","Productivité","Eq. De Miranda","Phy625,585545,9FDA22,RQ174","","","2024-10-10T06:19:40.106184Z",3166926,"Mis coupe tete Cr0","",,2024-10-09T22:17:20.319529Z,2024-10-09T22:17:35.284952Z,Completed,
1501778,"Thierry Morlet","23/09/24 - 625 défournée IH1 RQ123","La billette de 625 RQ123 repère 1B13 est une billette non meulée. Elle a étédéfournée de l'IH1. Elle présente un aspect de surface avec des replistransverses (voir photo)","","2024-09-23T08:47:34.503625Z","2024-10-09T07:37:04.222812Z","2024-10-09","LAC TAF N2","LAC TAF N2,LAC BLDP","Qualité","","","","","2024-10-09T07:37:04.044929Z",3049395,"Vérifier le rapport sur cette billette","Arnaud Patureau",,2024-09-23T09:01:14.626141Z,2024-09-23T09:09:21.672591Z,Completed,
1501778,"Thierry Morlet","23/09/24 - 625 défournée IH1 RQ123","La billette de 625 RQ123 repère 1B13 est une billette non meulée. Elle a étédéfournée de l'IH1. Elle présente un aspect de surface avec des replistransverses (voir photo)","","2024-09-23T08:47:34.503625Z","2024-10-09T07:37:04.222812Z","2024-10-09","LAC TAF N2","LAC TAF N2,LAC BLDP","Qualité","","","","","2024-10-09T07:37:04.044929Z",3049400,"Comprendre pourquoi la billette est non meulée","Arnaud Patureau",2024-10-09,2024-09-23T09:01:50.918623Z,2024-10-08T12:17:08.012740Z,Completed,
1501778,"Thierry Morlet","23/09/24 - 625 défournée IH1 RQ123","La billette de 625 RQ123 repère 1B13 est une billette non meulée. Elle a étédéfournée de l'IH1. Elle présente un aspect de surface avec des replistransverses (voir photo)","","2024-09-23T08:47:34.503625Z","2024-10-09T07:37:04.222812Z","2024-10-09","LAC TAF N2","LAC TAF N2,LAC BLDP","Qualité","","","","","2024-10-09T07:37:04.044929Z",3049548,"Ne pas relancer en laminage les billettes non meulée","JESSIE MERCIER",,2024-09-23T09:09:37.354594Z,2024-09-26T07:55:48.198514Z,Completed,
1501778,"Thierry Morlet","23/09/24 - 625 défournée IH1 RQ123","La billette de 625 RQ123 repère 1B13 est une billette non meulée. Elle a étédéfournée de l'IH1. Elle présente un aspect de surface avec des replistransverses (voir photo)","","2024-09-23T08:47:34.503625Z","2024-10-09T07:37:04.222812Z","2024-10-09","LAC TAF N2","LAC TAF N2,LAC BLDP","Qualité","","","","","2024-10-09T07:37:04.044929Z",3058880,"Retrouver le nom du vérificateur de cette coulée","Yvan Savina",2024-09-24,2024-09-24T09:05:22.603368Z,2024-09-24T14:20:36.036031Z,Completed,
1289251,"Cabine Morgan","Rebut couloir IH2 phy 625: 5h39 24/06/2024","Poste du matin le 24/06/24 à 5h39OF 577545diamètre 5.5config 29FDA29IMPHY 625-8 WRP 81710 ème billette coupe CR1 en milieu de barre + BOUCLAGE D3/D4/D511 ème billettes tape dans bloc de sécurité.Résultat: 2 rebut 625 + 1 DEF C120 + 5 DEF IH1Contrôle des lames => OK","Rebut D3/D4Coupe CR1 milieu de barreBillette bloquée dans le couloirCarré de 57 suivant tape dans bloc de sécurité IH2 ( voir vidéo )coupe tête CR0 reste accrochée","2024-06-24T04:04:56.779249Z","2024-10-08T13:28:17.838317Z","2024-10-09","LAC TAF N2","LAC TAF N2","Qualité","Eq. Barresi","","","","2024-10-08T13:28:17.674803Z",2590314,"Analyser => Dégagement coupes CR0 pour éviter leur présence dans le bloc desécurité.","Eric Rainat",2024-06-24,2024-06-24T04:09:58.779186Z,2024-06-27T07:57:00.115556Z,Completed,
1289251,"Cabine Morgan","Rebut couloir IH2 phy 625: 5h39 24/06/2024","Poste du matin le 24/06/24 à 5h39OF 577545diamètre 5.5config 29FDA29IMPHY 625-8 WRP 81710 ème billette coupe CR1 en milieu de barre + BOUCLAGE D3/D4/D511 ème billettes tape dans bloc de sécurité.Résultat: 2 rebut 625 + 1 DEF C120 + 5 DEF IH1Contrôle des lames => OK","Rebut D3/D4Coupe CR1 milieu de barreBillette bloquée dans le couloirCarré de 57 suivant tape dans bloc de sécurité IH2 ( voir vidéo )coupe tête CR0 reste accrochée","2024-06-24T04:04:56.779249Z","2024-10-08T13:28:17.838317Z","2024-10-09","LAC TAF N2","LAC TAF N2","Qualité","Eq. Barresi","","","","2024-10-08T13:28:17.674803Z",2590657,"Automatisme: recherche cause arrêt cages D4/D5","Julien Petit",2024-09-30,2024-06-24T05:59:38.243708Z,2024-10-08T13:28:15.300681Z,Completed,
1289251,"Cabine Morgan","Rebut couloir IH2 phy 625: 5h39 24/06/2024","Poste du matin le 24/06/24 à 5h39OF 577545diamètre 5.5config 29FDA29IMPHY 625-8 WRP 81710 ème billette coupe CR1 en milieu de barre + BOUCLAGE D3/D4/D511 ème billettes tape dans bloc de sécurité.Résultat: 2 rebut 625 + 1 DEF C120 + 5 DEF IH1Contrôle des lames => OK","Rebut D3/D4Coupe CR1 milieu de barreBillette bloquée dans le couloirCarré de 57 suivant tape dans bloc de sécurité IH2 ( voir vidéo )coupe tête CR0 reste accrochée","2024-06-24T04:04:56.779249Z","2024-10-08T13:28:17.838317Z","2024-10-09","LAC TAF N2","LAC TAF N2","Qualité","Eq. Barresi","","","","2024-10-08T13:28:17.674803Z",2590326,"dégagement des rebuts","",2024-06-24,2024-06-24T04:20:37.135811Z,2024-06-24T04:21:43.199247Z,Completed,
1289251,"Cabine Morgan","Rebut couloir IH2 phy 625: 5h39 24/06/2024","Poste du matin le 24/06/24 à 5h39OF 577545diamètre 5.5config 29FDA29IMPHY 625-8 WRP 81710 ème billette coupe CR1 en milieu de barre + BOUCLAGE D3/D4/D511 ème billettes tape dans bloc de sécurité.Résultat: 2 rebut 625 + 1 DEF C120 + 5 DEF IH1Contrôle des lames => OK","Rebut D3/D4Coupe CR1 milieu de barreBillette bloquée dans le couloirCarré de 57 suivant tape dans bloc de sécurité IH2 ( voir vidéo )coupe tête CR0 reste accrochée","2024-06-24T04:04:56.779249Z","2024-10-08T13:28:17.838317Z","2024-10-09","LAC TAF N2","LAC TAF N2","Qualité","Eq. Barresi","","","","2024-10-08T13:28:17.674803Z",2590327,"vérifications des outillages (lames ,BE, Tordeur )","",2024-06-24,2024-06-24T04:20:48.955259Z,2024-06-24T04:21:45.300722Z,Completed,
1289251,"Cabine Morgan","Rebut couloir IH2 phy 625: 5h39 24/06/2024","Poste du matin le 24/06/24 à 5h39OF 577545diamètre 5.5config 29FDA29IMPHY 625-8 WRP 81710 ème billette coupe CR1 en milieu de barre + BOUCLAGE D3/D4/D511 ème billettes tape dans bloc de sécurité.Résultat: 2 rebut 625 + 1 DEF C120 + 5 DEF IH1Contrôle des lames => OK","Rebut D3/D4Coupe CR1 milieu de barreBillette bloquée dans le couloirCarré de 57 suivant tape dans bloc de sécurité IH2 ( voir vidéo )coupe tête CR0 reste accrochée","2024-06-24T04:04:56.779249Z","2024-10-08T13:28:17.838317Z","2024-10-09","LAC TAF N2","LAC TAF N2","Qualité","Eq. Barresi","","","","2024-10-08T13:28:17.674803Z",2616385,"Etudier la mise en place d'un rideau de chaines","Eric Rainat",2024-09-30,2024-06-27T07:57:04.890133Z,2024-09-26T14:41:14.316200Z,Completed,
1480389,"Vérif Bloc","Rebut morgan le 16/09/2024 à 02h05 phy 625","16/09/2024 - 02:04:31Rebut sur la 46e billette extreme queue morcelée Cr6,suivante part en morcelageau morgan.","Defaut immediat bassin de reprise (EAU6)","2024-09-16T00:06:40.183761Z","2024-10-08T13:19:21.160078Z","2024-10-09","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","De Miranda,4100581867,9FDA29,PHY 625-8W,RQ080","","","2024-10-08T13:19:21.036897Z",3012556,"Analyse du défaut","Julien Petit",,2024-09-17T07:46:17.714230Z,2024-09-17T07:46:56.544725Z,Incomplete,
1526601,"Vérif Bloc","Check-list de début de poste Conditionnement – 1 oct. – 100% grosse flaque d'huile sous ligatureuses","Réalisé par Chauffeur Four C30, Cabine Continu, Cabine Morgan, Loco Morgan,Vérif Bloc, Outillage Train en 34 Secondes le mardi 1 oct. 2024, 04:58","","2024-10-01T08:22:18.003573Z","2024-10-08T07:41:35.941970Z","2024-10-01","LAC TAF N2","LAC TAF N2","Productivité","","","","","2024-10-08T07:41:35.825163Z","","","","","","","",
1480428,"Cabine Morgan","Rebut dans le couloir 4h19","Coupe CR1 en milieu de billette","Manque condition de marche D0Défaut Bloc de sécurité IH2","2024-09-16T02:28:41.146040Z","2024-10-07T08:58:35.720635Z","2024-10-17","LAC TAF N2","LAC TAF N2","Productivité","Eq. De Miranda","Imphy 625-8W,588605,9FDA29,RQ082","","","2024-10-07T08:58:35.574417Z",3013113,"Vérifier couloir pendant arrêt","Eric Rainat",2024-09-18,2024-09-17T08:24:04.578006Z,2024-09-17T14:54:00.413686Z,Completed,
1480428,"Cabine Morgan","Rebut dans le couloir 4h19","Coupe CR1 en milieu de billette","Manque condition de marche D0Défaut Bloc de sécurité IH2","2024-09-16T02:28:41.146040Z","2024-10-07T08:58:35.720635Z","2024-10-17","LAC TAF N2","LAC TAF N2","Productivité","Eq. De Miranda","Imphy 625-8W,588605,9FDA29,RQ082","","","2024-10-07T08:58:35.574417Z",3013121,"Réaliser entonnoir","bruno chassot",2024-10-17,2024-09-17T08:24:55.393271Z,2024-09-17T08:26:02.840606Z,Incomplete,
1529348,"Cabine Morgan","rebut bloc le 02/10/24 a 5h39","of: 4100586783 9FRS03 GILPHY 80 JX242 Bill N° 2-2Billette se coupe après quelques spires de bobinéesGrosse crique a la cassure ( photo )Une est passée , détectée au Sias ( photo )","","2024-10-02T03:45:44.604756Z","2024-10-07T07:54:00.913587Z","2024-10-03","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","GILPHY 80,Ø5.5,4100586783,JX242","","","2024-10-07T07:54:00.736038Z",3112628,"Analyse des paramètres","Vincent  Guezet",2024-10-03,2024-10-02T07:54:50.593739Z,2024-10-04T06:35:15.977044Z,Completed,
1537964,"Cabine Morgan","rebut couloir le 04/10/24 a 7h50","rebut dans le couloir défaut bloc sécurité IH2","Fauche légèrement","2024-10-04T05:57:00.501346Z","2024-10-07T07:50:59.104907Z","2024-10-04","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100575839,1YAL03,IMPHY 718,Y1448","","","2024-10-07T07:50:58.912065Z",3129529,"Verif du Duo","",,2024-10-04T06:24:27.531405Z,2024-10-04T06:24:39.899844Z,Completed,
1537964,"Cabine Morgan","rebut couloir le 04/10/24 a 7h50","rebut dans le couloir défaut bloc sécurité IH2","Fauche légèrement","2024-10-04T05:57:00.501346Z","2024-10-07T07:50:59.104907Z","2024-10-04","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100575839,1YAL03,IMPHY 718,Y1448","","","2024-10-07T07:50:58.912065Z",3129532,"Calibrage du C 61 X 61","",,2024-10-04T06:24:49.789832Z,2024-10-04T06:25:06.559227Z,Completed,
1360209,"Cabine Morgan","Rebut 18/19 le 19/07/2024 à 18h26","1ère billette du lot ne pointe pas cage 19crochet en tête vers le haut et pointe au cordoncasquette du nez de boucleuse 18/19 casséeplaçage 19 NOK : BE trop hautesommier de sortie C18 trop haut","","2024-07-19T16:33:13.595433Z","2024-10-07T07:43:36.754552Z","2024-09-30","LAC TAF N2","LAC TAF N2","Qualité","Eq. Burgain","équipe Burgain,Imphy 276,of 579350,Coulée RP878","","","2024-10-07T07:43:36.551331Z",2748871,"replacé BE 19","",,2024-07-19T17:00:03.270554Z,2024-07-19T17:00:19.489571Z,Completed,
1360209,"Cabine Morgan","Rebut 18/19 le 19/07/2024 à 18h26","1ère billette du lot ne pointe pas cage 19crochet en tête vers le haut et pointe au cordoncasquette du nez de boucleuse 18/19 casséeplaçage 19 NOK : BE trop hautesommier de sortie C18 trop haut","","2024-07-19T16:33:13.595433Z","2024-10-07T07:43:36.754552Z","2024-09-30","LAC TAF N2","LAC TAF N2","Qualité","Eq. Burgain","équipe Burgain,Imphy 276,of 579350,Coulée RP878","","","2024-10-07T07:43:36.551331Z",2748872,"descendu sommier sortie C18","",,2024-07-19T17:00:09.532719Z,2024-07-19T17:00:20.128159Z,Completed,
1360209,"Cabine Morgan","Rebut 18/19 le 19/07/2024 à 18h26","1ère billette du lot ne pointe pas cage 19crochet en tête vers le haut et pointe au cordoncasquette du nez de boucleuse 18/19 casséeplaçage 19 NOK : BE trop hautesommier de sortie C18 trop haut","","2024-07-19T16:33:13.595433Z","2024-10-07T07:43:36.754552Z","2024-09-30","LAC TAF N2","LAC TAF N2","Qualité","Eq. Burgain","équipe Burgain,Imphy 276,of 579350,Coulée RP878","","","2024-10-07T07:43:36.551331Z",2752712,"Contrôler système de blocage C19","Michael Barresi",2024-09-30,2024-07-22T08:39:35.538478Z,2024-10-07T07:42:56.076476Z,Completed,
1360209,"Cabine Morgan","Rebut 18/19 le 19/07/2024 à 18h26","1ère billette du lot ne pointe pas cage 19crochet en tête vers le haut et pointe au cordoncasquette du nez de boucleuse 18/19 casséeplaçage 19 NOK : BE trop hautesommier de sortie C18 trop haut","","2024-07-19T16:33:13.595433Z","2024-10-07T07:43:36.754552Z","2024-09-30","LAC TAF N2","LAC TAF N2","Qualité","Eq. Burgain","équipe Burgain,Imphy 276,of 579350,Coulée RP878","","","2024-10-07T07:43:36.551331Z",2752764,"Faire garder les échantillons cage 19","BURGAIN Denis",2024-07-23,2024-07-22T08:44:12.204444Z,2024-07-23T04:55:26.465996Z,Completed,
1533458,"Cabine Morgan","rebut dans couloir 03/10/24 a 5h15","rebut dans le couloir bloc sécurité IH2Pas de crochet tète , léger "" fauchage ""","","2024-10-03T03:29:13.568000Z","2024-10-04T08:28:43.410866Z","2024-10-03","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100592182,5FRU06,IMPHY 286,B5143","","","2024-10-04T08:23:13.444962Z",3120263,"Reglé les capteurs de proximité","",,2024-10-03T05:32:05.436730Z,2024-10-03T05:32:40.024450Z,Completed,
1303215,"Cabine Morgan","rebut dans le couloir le 27/06/24 a 23h30","27/06/2024 23:39:46 Eq. De Miranda+ arrêt pour le même défaut 2024-06-28 04:19:44+ 2ème rebut le 28/06/2024 09:30:41 Eq. Barresi (ticket lié)rebut dans le couloir arrêt des rouleaux impossible de faire la prepa pourremise en route des rouleaux défaut variateur D0 CR0 + groupe de graissage D0CR0 pas en ordre","groupe de graissage CR0 D0 pas en ordrepompe de graissage ne prend pas plus de 50 bar (au lieu de 80)pas de retour du fin de course d'info des presostatsentrées automate sans information du retour de pressionconnecteur corrodé dans le boîtier","2024-06-27T21:45:26.477444Z","2024-10-03T07:54:45.086380Z","2024-09-30","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","of 4100581015,CN: 5MCA01,IMPHY 44 HCR,coulée: RP856,REBUT","","","2024-10-03T07:54:44.946591Z",2621706,"Intervention elect posté dans le boitier ( photo )","",,2024-06-27T22:17:55.044329Z,2024-06-27T22:18:29.962142Z,Completed,
1303215,"Cabine Morgan","rebut dans le couloir le 27/06/24 a 23h30","27/06/2024 23:39:46 Eq. De Miranda+ arrêt pour le même défaut 2024-06-28 04:19:44+ 2ème rebut le 28/06/2024 09:30:41 Eq. Barresi (ticket lié)rebut dans le couloir arrêt des rouleaux impossible de faire la prepa pourremise en route des rouleaux défaut variateur D0 CR0 + groupe de graissage D0CR0 pas en ordre","groupe de graissage CR0 D0 pas en ordrepompe de graissage ne prend pas plus de 50 bar (au lieu de 80)pas de retour du fin de course d'info des presostatsentrées automate sans information du retour de pressionconnecteur corrodé dans le boîtier","2024-06-27T21:45:26.477444Z","2024-10-03T07:54:45.086380Z","2024-09-30","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","of 4100581015,CN: 5MCA01,IMPHY 44 HCR,coulée: RP856,REBUT","","","2024-10-03T07:54:44.946591Z",2621707,"Dégagement du rebut + le C100","",,2024-06-27T22:18:30.142584Z,2024-06-27T22:18:55.661097Z,Completed,
1303215,"Cabine Morgan","rebut dans le couloir le 27/06/24 a 23h30","27/06/2024 23:39:46 Eq. De Miranda+ arrêt pour le même défaut 2024-06-28 04:19:44+ 2ème rebut le 28/06/2024 09:30:41 Eq. Barresi (ticket lié)rebut dans le couloir arrêt des rouleaux impossible de faire la prepa pourremise en route des rouleaux défaut variateur D0 CR0 + groupe de graissage D0CR0 pas en ordre","groupe de graissage CR0 D0 pas en ordrepompe de graissage ne prend pas plus de 50 bar (au lieu de 80)pas de retour du fin de course d'info des presostatsentrées automate sans information du retour de pressionconnecteur corrodé dans le boîtier","2024-06-27T21:45:26.477444Z","2024-10-03T07:54:45.086380Z","2024-09-30","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","of 4100581015,CN: 5MCA01,IMPHY 44 HCR,coulée: RP856,REBUT","","","2024-10-03T07:54:44.946591Z",2649602,"Reprise des connections","Julian KESSLER",,2024-07-03T08:37:34.334009Z,2024-07-03T08:37:47.225887Z,Completed,
1303215,"Cabine Morgan","rebut dans le couloir le 27/06/24 a 23h30","27/06/2024 23:39:46 Eq. De Miranda+ arrêt pour le même défaut 2024-06-28 04:19:44+ 2ème rebut le 28/06/2024 09:30:41 Eq. Barresi (ticket lié)rebut dans le couloir arrêt des rouleaux impossible de faire la prepa pourremise en route des rouleaux défaut variateur D0 CR0 + groupe de graissage D0CR0 pas en ordre","groupe de graissage CR0 D0 pas en ordrepompe de graissage ne prend pas plus de 50 bar (au lieu de 80)pas de retour du fin de course d'info des presostatsentrées automate sans information du retour de pressionconnecteur corrodé dans le boîtier","2024-06-27T21:45:26.477444Z","2024-10-03T07:54:45.086380Z","2024-09-30","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","of 4100581015,CN: 5MCA01,IMPHY 44 HCR,coulée: RP856,REBUT","","","2024-10-03T07:54:44.946591Z",2649605,"Remise en état des connexions","Robin Dumas",2024-09-30,2024-07-03T08:37:49.516238Z,2024-10-02T07:46:25.718389Z,Completed,
1303215,"Cabine Morgan","rebut dans le couloir le 27/06/24 a 23h30","27/06/2024 23:39:46 Eq. De Miranda+ arrêt pour le même défaut 2024-06-28 04:19:44+ 2ème rebut le 28/06/2024 09:30:41 Eq. Barresi (ticket lié)rebut dans le couloir arrêt des rouleaux impossible de faire la prepa pourremise en route des rouleaux défaut variateur D0 CR0 + groupe de graissage D0CR0 pas en ordre","groupe de graissage CR0 D0 pas en ordrepompe de graissage ne prend pas plus de 50 bar (au lieu de 80)pas de retour du fin de course d'info des presostatsentrées automate sans information du retour de pressionconnecteur corrodé dans le boîtier","2024-06-27T21:45:26.477444Z","2024-10-03T07:54:45.086380Z","2024-09-30","LAC TAF N2","LAC TAF N2,LAC Maintenance","Productivité","Eq. De Miranda","of 4100581015,CN: 5MCA01,IMPHY 44 HCR,coulée: RP856,REBUT","","","2024-10-03T07:54:44.946591Z",2649633,"Analyse de la panne","Robin Dumas",2024-07-12,2024-07-03T08:39:55.467172Z,2024-07-16T08:55:31.317619Z,Completed,
1529629,"Cabine Morgan","rebut dans le couloir le 02/10/24 a 7h20","rebut dans le couloir bloc sécurité IH2","","2024-10-02T05:31:49.052185Z","2024-10-02T07:56:25.399475Z","2024-10-02","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of 4100591930,9FRS03,GILPHY 80,JX240","","","2024-10-02T07:56:25.219302Z","","","","","","","",
1512594,"Vérif Bloc","Pupitre 780-P03","Suite au changement de la plaque de commande zone ligatureuses , il n'y a plusde leds qui s'allument celles qui indique la position","","2024-09-25T23:19:31.052764Z","2024-10-02T07:54:07.643940Z","2024-10-02","LAC TAF N2","LAC TAF N2","Productivité","","","","","2024-10-02T07:54:07.511294Z",3073622,"remise en état","Anthony JULES",2024-10-02,2024-09-25T23:26:11.736982Z,2024-10-02T07:54:02.385259Z,Completed,
