Ticket ID,Ticket Owner,Ticket Title,Ticket Description,Ticket Cause,Ticket Created At,Ticket Updated At,Ticket Due date,Ticket Original Team,Ticket Teams,Ticket Category,Ticket Status,Ticket Labels,Ticket Indicators,Ticket State,Ticket Archived At,Task ID,Task Description,Task Author,Task Due date,Task Created At,Task Uptdated At,Task status,Ticket Priority,Ticket Zone,Ticket Equipment,Ticket Product,Ticket rule,Ticket custom_2
1521041,"Adrien Chauveau","Rebut bloc 27/09/2024 19:37","Equipe DE MIRANDA, 19h37:Rebut au bloc passe à plat C21, au début de la billette Ok et petit à petit laboîte lâche.C'est le deuxième rebut avec la boîte qui lâche en 1h de temps.","• Rebut bloc• Passe à plat cage 21• BE 21 lâche• ???","2024-09-30T04:13:18.508455Z","2024-10-07T09:11:52.483698Z","2024-09-30","LAC TAF N1","LAC TAF N1","","","Imphy 718,1YAL03,4100790585,Ø10.5","","","2024-10-07T09:11:52.354950Z",3092288,"Changer BE21","",,2024-09-30T04:26:10.085709Z,2024-09-30T04:26:18.875869Z,Completed,
1516519,"Cabine Morgan","rebut doublé ( bouclage sortis I4 + carré de 57 ) 22h20 26/09/2024","rebut carré de 57 + bouclage sortis I4","Bouclage sortis I4 ratrapage effectué mais coupe volontaire CR2 ( le fil prenéde la hauteur malgré le rattrapage décisions de morceler cr2)Et un rebut carré 57 (nous étions en cadence)","2024-09-26T20:35:21.442227Z","2024-10-07T09:11:30.574396Z","2024-09-26","LAC TAF N1","LAC TAF N1","Qualité","","4100591361,Imphy 276 LFE,5YRA01,RQ137,B07","","","2024-10-07T09:11:30.403755Z",3082651,"changement lames cr2","",,2024-09-26T20:42:35.944136Z,2024-09-26T20:42:48.104511Z,Completed,
1516519,"Cabine Morgan","rebut doublé ( bouclage sortis I4 + carré de 57 ) 22h20 26/09/2024","rebut carré de 57 + bouclage sortis I4","Bouclage sortis I4 ratrapage effectué mais coupe volontaire CR2 ( le fil prenéde la hauteur malgré le rattrapage décisions de morceler cr2)Et un rebut carré 57 (nous étions en cadence)","2024-09-26T20:35:21.442227Z","2024-10-07T09:11:30.574396Z","2024-09-26","LAC TAF N1","LAC TAF N1","Qualité","","4100591361,Imphy 276 LFE,5YRA01,RQ137,B07","","","2024-10-07T09:11:30.403755Z",3082657,"vérification train","",,2024-09-26T20:42:48.937363Z,2024-09-26T20:43:05.518772Z,Completed,
1516519,"Cabine Morgan","rebut doublé ( bouclage sortis I4 + carré de 57 ) 22h20 26/09/2024","rebut carré de 57 + bouclage sortis I4","Bouclage sortis I4 ratrapage effectué mais coupe volontaire CR2 ( le fil prenéde la hauteur malgré le rattrapage décisions de morceler cr2)Et un rebut carré 57 (nous étions en cadence)","2024-09-26T20:35:21.442227Z","2024-10-07T09:11:30.574396Z","2024-09-26","LAC TAF N1","LAC TAF N1","Qualité","","4100591361,Imphy 276 LFE,5YRA01,RQ137,B07","","","2024-10-07T09:11:30.403755Z",3082660,"évacuation carré de 57","",,2024-09-26T20:43:06.168415Z,2024-09-26T20:43:16.434275Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120164,"Démontage C23, enlevé calage 0.10 sup.","",,2024-10-03T05:10:07.399742Z,2024-10-03T05:10:09.093330Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120166,"Démontage bague de glissement pour nettoyage.","",,2024-10-03T05:10:17.662219Z,2024-10-03T05:10:20.328213Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120167,"Changement des douilles des galets.","",,2024-10-03T05:10:24.510624Z,2024-10-03T05:10:26.594951Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120169,"Contrôle des outillages","",,2024-10-03T05:10:30.557632Z,2024-10-03T05:10:56.999792Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120170,"Vérifier élévation C20 a C23","",,2024-10-03T05:10:59.250763Z,2024-10-03T05:39:48.158562Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120294,"Appel maintenance pour verif","",,2024-10-03T05:38:55.351070Z,2024-10-03T05:39:15.790523Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120298,"Chgt des douilles","",,2024-10-03T05:39:48.231688Z,2024-10-03T05:43:11.165008Z,Completed,
1533681,"Vérif Bloc","Rebut fil fini le 03/10/2024 à 06h30","Rebut fil fini au bloc pour fort versement soudain. 3/10 sup.","","2024-10-03T05:05:19.057505Z","2024-10-07T09:09:01.564964Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100584245,5FRU06,IMPHY 286,diamètre 6.5","","","2024-10-07T09:09:01.411370Z",3120982,"Changer tête de gonflage","",,2024-10-03T06:45:48.243932Z,2024-10-03T06:45:56.160725Z,Completed,
1536807,"Cabine Morgan","Rebut partielle et 1 rebut avant D1 le 03/10/2024 à 17:03:22.250","En laminage de la billette au 3/4 Morcellage auto CR2/4/6 pour ""défaut immédiatbassin de reprise""Dans le même temps la billette suivante s’engageait sur le train, je coupe CR1pour éviter de faire morceler une billette entière de 625 dans la CR2","Rebut partielle sur le train et une devant la d1Morcelage auto cr2/4/6défaut immédiat bassin de reprise","2024-10-03T15:09:43.003603Z","2024-10-07T09:06:15.376583Z","2024-10-03","LAC TAF N1","LAC TAF N1","Productivité","Eq. Barresi","Phy 625,9FDA22,Coulée RQ171,Of 589720","","","2024-10-07T09:06:15.234153Z","","","","","","","",
1519989,"Cabine Morgan","rebut bloc tms le 27/09/24 a 19h30","rebut TMS sur la troisième du lotTête ok, un peu après légèrement pincé, ensuite la pinçure s'accentue et pourfinir passe à plat.","","2024-09-27T17:49:02.478817Z","2024-10-07T09:05:33.167743Z","2024-09-27","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100590785,1YAL03,IMPHY 718,Y1443","","","2024-10-07T09:05:32.074965Z",3090471,"Changé BE 21","",,2024-09-27T18:10:24.724909Z,2024-09-27T18:10:32.642750Z,Completed,
1519989,"Cabine Morgan","rebut bloc tms le 27/09/24 a 19h30","rebut TMS sur la troisième du lotTête ok, un peu après légèrement pincé, ensuite la pinçure s'accentue et pourfinir passe à plat.","","2024-09-27T17:49:02.478817Z","2024-10-07T09:05:33.167743Z","2024-09-27","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","4100590785,1YAL03,IMPHY 718,Y1443","","","2024-10-07T09:05:32.074965Z",3090472,"Fermé à la 20","",,2024-09-27T18:10:34.615949Z,2024-09-27T18:10:43.064861Z,Completed,
1495641,"Cabine Morgan","rebut bloc le 19/09/24 a 23h30","Billette ne pointe pas C25 et bourre derrière la cassette C24Crochet en tèteÉlévation OKOutillage OkCoupe cisaille Ok","","2024-09-19T21:36:41.830596Z","2024-10-07T09:00:18.939538Z","2024-09-19","LAC TAF N1","LAC TAF N1","Productivité","Eq. De Miranda","of : 4100585501,9FCA22,IMPHY 82,RQ120,A 2-12","","","2024-10-07T09:00:18.800042Z","","","","","","","",
1531887,"Cabine Morgan","doublé: rebut 18/19 le 02/10/2024 à 14h10:51.51 + 1 C57 + 1 DEF C120","La 41ème rebut et la 42ème rebut en 57Le Fil vient taper dans les galets de la BE, le bit occupé remonte trop tardcomme le fil ne passe pas sous la 19 ducoup la boucleuse ne s'ouvre pas.","Rebut 18/19la boucleuse ne s'ouvre pas ou trop tardle fil ne prend pas la 19le fil tape dans les galet BE","2024-10-02T12:32:17.435473Z","2024-10-07T08:56:19.226355Z","2024-10-02","LAC TAF N1","LAC TAF N1","Qualité","Eq. Barresi","Phy 625,9FDA22,coulée RQ132,Of 583972","","","2024-10-07T08:56:19.034177Z","","","","","","","",
1525051,"Julien  Chevasson ","rebut Imphy 286 le 30/09/2024 à 22h38","2ème du lot rebutée en carré de 57. Impossible de l'envoyer sur le train car latête de la billette précédente est restée coincée dans les petits rouleaux de laTMSOn constate le phénomène de ""tête noire"" à la caméra"," 1. rebut en 57² 2. pas envoyer sur le train 3. billette précédente reste sur rlx tms 4. tête coincée 5. tête noire mal transformée en spires ?","2024-10-01T02:19:39.321661Z","2024-10-07T08:55:06.216692Z","2024-10-02","LAC TAF N1","LAC TAF N1","Qualité","Eq. Burgain","Imphy 286,590842","","","2024-10-07T08:55:06.039577Z",3101203,"activé coupe tête CR6 pour supprimer la tête froide","",,2024-10-01T02:24:00.354334Z,2024-10-01T02:24:17.000859Z,Completed,
1525051,"Julien  Chevasson ","rebut Imphy 286 le 30/09/2024 à 22h38","2ème du lot rebutée en carré de 57. Impossible de l'envoyer sur le train car latête de la billette précédente est restée coincée dans les petits rouleaux de laTMSOn constate le phénomène de ""tête noire"" à la caméra"," 1. rebut en 57² 2. pas envoyer sur le train 3. billette précédente reste sur rlx tms 4. tête coincée 5. tête noire mal transformée en spires ?","2024-10-01T02:19:39.321661Z","2024-10-07T08:55:06.216692Z","2024-10-02","LAC TAF N1","LAC TAF N1","Qualité","Eq. Burgain","Imphy 286,590842","","","2024-10-07T08:55:06.039577Z",3104560,"Vérifier les T° après bloc","Vincent  Guezet",2024-10-02,2024-10-01T08:47:12.814471Z,2024-10-02T07:19:10.160299Z,Completed,
1524332,"Cabine Morgan","Rebut diamètre 10.5 à hauteur de la CR0 le 30/09/24 à 16h35.19.607","Lorsque la billette arrive à la hauteur de la CR0 à 16h35.19.607 précisément ledéfaut bloc de sécurité IH2, résultat le couloir s'arrête, l'ACK ce déclenche.","Rebut avant IH2le couloir s'arrêtedéfaut Bloc de sécurité IH2Le capot bloc de sécurité ce soulève (vue physiquement PERTURBO)billette courbé?","2024-09-30T14:42:26.069747Z","2024-10-07T08:54:10.949159Z","2024-09-30","LAC TAF N1","LAC TAF N1","Qualité","Eq. Barresi","Imphy 718,1YAL03,Coulée Y1441,OF 590797","","","2024-10-07T08:54:10.780226Z",3099763,"arrêt train","Cabine Morgan",2024-09-30,2024-09-30T14:56:15.003692Z,2024-09-30T14:57:35.348573Z,Completed,
1524332,"Cabine Morgan","Rebut diamètre 10.5 à hauteur de la CR0 le 30/09/24 à 16h35.19.607","Lorsque la billette arrive à la hauteur de la CR0 à 16h35.19.607 précisément ledéfaut bloc de sécurité IH2, résultat le couloir s'arrête, l'ACK ce déclenche.","Rebut avant IH2le couloir s'arrêtedéfaut Bloc de sécurité IH2Le capot bloc de sécurité ce soulève (vue physiquement PERTURBO)billette courbé?","2024-09-30T14:42:26.069747Z","2024-10-07T08:54:10.949159Z","2024-09-30","LAC TAF N1","LAC TAF N1","Qualité","Eq. Barresi","Imphy 718,1YAL03,Coulée Y1441,OF 590797","","","2024-10-07T08:54:10.780226Z",3099770,"Acquitte défaut","Cabine Morgan",2024-09-30,2024-09-30T14:57:35.306556Z,2024-09-30T14:57:53.244547Z,Completed,
1524332,"Cabine Morgan","Rebut diamètre 10.5 à hauteur de la CR0 le 30/09/24 à 16h35.19.607","Lorsque la billette arrive à la hauteur de la CR0 à 16h35.19.607 précisément ledéfaut bloc de sécurité IH2, résultat le couloir s'arrête, l'ACK ce déclenche.","Rebut avant IH2le couloir s'arrêtedéfaut Bloc de sécurité IH2Le capot bloc de sécurité ce soulève (vue physiquement PERTURBO)billette courbé?","2024-09-30T14:42:26.069747Z","2024-10-07T08:54:10.949159Z","2024-09-30","LAC TAF N1","LAC TAF N1","Qualité","Eq. Barresi","Imphy 718,1YAL03,Coulée Y1441,OF 590797","","","2024-10-07T08:54:10.780226Z",3099772,"Donne la main ZONE IH2/D0/CR0","Cabine Morgan",2024-09-30,2024-09-30T14:57:55.764760Z,2024-09-30T14:59:23.410809Z,Completed,
1517274,"Cabine Morgan","Rebuts dans le couloir calorifuger le 27/09/2024 à 08h12:58.026","Une fois la billette passé la D0 apparition du défaut ""defaut bloc de sécuritéIH2"" à 08h12:58.026 précisément. Conséquences:coupe CR1Arrêt de la D0Arrêt du couloir calorifuger; où ce trouvait la billette suivante.Résultat un rebut","","2024-09-27T06:26:14.610730Z","2024-10-07T08:53:59.937501Z","2024-09-27","LAC TAF N1","LAC TAF N1","Qualité","Eq. Burgain","Imphy 276,5YRA00,Coulée RQ 139,of 581897","","","2024-10-07T08:53:59.782910Z","","","","","","","",
1516794,"Cabine Morgan","Un doublé: 2 Rebuts le 27/09/2024 à 06h11:07.486","La billette s'arrête après avoir pointer à la cage D0;la D0 s'arrête car,ont perd le signal ""capteur bloc de sécurité IH2"" à 06h11:07.486","","2024-09-27T04:21:38.817364Z","2024-10-07T08:53:44.330571Z","2024-09-27","LAC TAF N1","LAC TAF N1","Qualité","Eq. Burgain","Imphy 276,Of 585486,5YRA00,RQ138","","","2024-10-07T08:53:44.173862Z","","","","","","","",
1541341,"Loco Morgan","2rebuts en carré de57 SY286 le 04/10 à 23h30","Le 04/10 sur le poste de nuit 2 rebuts en carré de 57La première billette ne pointe pas à la D0 et IH2 continu à chauffé ce quiliquéfie la billette en partie.• 1 carré de 57 au DUO","• 2 rebut carré de 57• pointe pas D0• morceau de coupe reste sur la tête de billette• petite coupe• taille de coupe irrégulière","2024-10-05T01:23:16.745428Z","2024-10-07T08:39:24.049186Z","2024-10-05","LAC TAF N1","LAC TAF N1","Productivité","Eq. Burgain","591011,imphy 286,5FRY05","","","2024-10-07T08:39:23.924393Z",3136590,"dégagement rebut","",,2024-10-05T01:32:09.041835Z,2024-10-05T01:32:21.768275Z,Completed,
1541341,"Loco Morgan","2rebuts en carré de57 SY286 le 04/10 à 23h30","Le 04/10 sur le poste de nuit 2 rebuts en carré de 57La première billette ne pointe pas à la D0 et IH2 continu à chauffé ce quiliquéfie la billette en partie.• 1 carré de 57 au DUO","• 2 rebut carré de 57• pointe pas D0• morceau de coupe reste sur la tête de billette• petite coupe• taille de coupe irrégulière","2024-10-05T01:23:16.745428Z","2024-10-07T08:39:24.049186Z","2024-10-05","LAC TAF N1","LAC TAF N1","Productivité","Eq. Burgain","591011,imphy 286,5FRY05","","","2024-10-07T08:39:23.924393Z",3136591,"contrôle taille des coupes CR0","",,2024-10-05T01:32:09.121547Z,2024-10-05T01:33:12.664794Z,Completed,
1541341,"Loco Morgan","2rebuts en carré de57 SY286 le 04/10 à 23h30","Le 04/10 sur le poste de nuit 2 rebuts en carré de 57La première billette ne pointe pas à la D0 et IH2 continu à chauffé ce quiliquéfie la billette en partie.• 1 carré de 57 au DUO","• 2 rebut carré de 57• pointe pas D0• morceau de coupe reste sur la tête de billette• petite coupe• taille de coupe irrégulière","2024-10-05T01:23:16.745428Z","2024-10-07T08:39:24.049186Z","2024-10-05","LAC TAF N1","LAC TAF N1","Productivité","Eq. Burgain","591011,imphy 286,5FRY05","","","2024-10-07T08:39:23.924393Z",3136592,"passage coupe CR1","",,2024-10-05T01:32:48.966960Z,2024-10-05T01:33:13.558648Z,Completed,
1541341,"Loco Morgan","2rebuts en carré de57 SY286 le 04/10 à 23h30","Le 04/10 sur le poste de nuit 2 rebuts en carré de 57La première billette ne pointe pas à la D0 et IH2 continu à chauffé ce quiliquéfie la billette en partie.• 1 carré de 57 au DUO","• 2 rebut carré de 57• pointe pas D0• morceau de coupe reste sur la tête de billette• petite coupe• taille de coupe irrégulière","2024-10-05T01:23:16.745428Z","2024-10-07T08:39:24.049186Z","2024-10-05","LAC TAF N1","LAC TAF N1","Productivité","Eq. Burgain","591011,imphy 286,5FRY05","","","2024-10-07T08:39:23.924393Z",3141545,"Corriger programme automate SAET","",,2024-10-07T08:37:35.203098Z,2024-10-07T08:38:00.888959Z,Incomplete,
1529348,"Cabine Morgan","rebut bloc le 02/10/24 a 5h39","of: 4100586783 9FRS03 GILPHY 80 JX242 Bill N° 2-2Billette se coupe après quelques spires de bobinéesGrosse crique a la cassure ( photo )Une est passée , détectée au Sias ( photo )","","2024-10-02T03:45:44.604756Z","2024-10-07T07:54:00.913587Z","2024-10-03","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","GILPHY 80,Ø5.5,4100586783,JX242","","","2024-10-07T07:54:00.736038Z",3112628,"Analyse des paramètres","Vincent  Guezet",2024-10-03,2024-10-02T07:54:50.593739Z,2024-10-04T06:35:15.977044Z,Completed,
1537964,"Cabine Morgan","rebut couloir le 04/10/24 a 7h50","rebut dans le couloir défaut bloc sécurité IH2","Fauche légèrement","2024-10-04T05:57:00.501346Z","2024-10-07T07:50:59.104907Z","2024-10-04","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100575839,1YAL03,IMPHY 718,Y1448","","","2024-10-07T07:50:58.912065Z",3129529,"Verif du Duo","",,2024-10-04T06:24:27.531405Z,2024-10-04T06:24:39.899844Z,Completed,
1537964,"Cabine Morgan","rebut couloir le 04/10/24 a 7h50","rebut dans le couloir défaut bloc sécurité IH2","Fauche légèrement","2024-10-04T05:57:00.501346Z","2024-10-07T07:50:59.104907Z","2024-10-04","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100575839,1YAL03,IMPHY 718,Y1448","","","2024-10-07T07:50:58.912065Z",3129532,"Calibrage du C 61 X 61","",,2024-10-04T06:24:49.789832Z,2024-10-04T06:25:06.559227Z,Completed,
1533458,"Cabine Morgan","rebut dans couloir 03/10/24 a 5h15","rebut dans le couloir bloc sécurité IH2Pas de crochet tète , léger "" fauchage ""","","2024-10-03T03:29:13.568000Z","2024-10-04T08:28:43.410866Z","2024-10-03","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of: 4100592182,5FRU06,IMPHY 286,B5143","","","2024-10-04T08:23:13.444962Z",3120263,"Reglé les capteurs de proximité","",,2024-10-03T05:32:05.436730Z,2024-10-03T05:32:40.024450Z,Completed,
1529629,"Cabine Morgan","rebut dans le couloir le 02/10/24 a 7h20","rebut dans le couloir bloc sécurité IH2","","2024-10-02T05:31:49.052185Z","2024-10-02T07:56:25.399475Z","2024-10-02","LAC TAF N1","LAC TAF N1,LAC TAF N2","Productivité","Eq. De Miranda","of 4100591930,9FRS03,GILPHY 80,JX240","","","2024-10-02T07:56:25.219302Z","","","","","","","",
1500577,"Outillage Train","Préventif écart rouleaux TMS","Préventif écart rouleaux TMSEcart entre les rouleaux trop important, supérieur à la cote donnée ( 3.30 mm)sur la fiche de contrôle => cote actuelle 3.50 pour 13 rouleaux sur 16","","2024-09-23T05:49:31.987080Z","2024-10-02T07:45:02.779684Z","2024-09-30","LAC TAF N1","LAC TAF N1,LAC Outillage,LAC TAF N2","Productivité","","TMS","","","2024-10-02T07:45:02.596202Z",3046558,"Prise des cotes","",,2024-09-23T05:50:58.808227Z,2024-09-23T05:51:19.034972Z,Completed,
1500577,"Outillage Train","Préventif écart rouleaux TMS","Préventif écart rouleaux TMSEcart entre les rouleaux trop important, supérieur à la cote donnée ( 3.30 mm)sur la fiche de contrôle => cote actuelle 3.50 pour 13 rouleaux sur 16","","2024-09-23T05:49:31.987080Z","2024-10-02T07:45:02.779684Z","2024-09-30","LAC TAF N1","LAC TAF N1,LAC Outillage,LAC TAF N2","Productivité","","TMS","","","2024-10-02T07:45:02.596202Z",3046560,"TA Posté, maintenance et chef outilleur avisés","",,2024-09-23T05:51:22.444305Z,2024-09-23T05:52:59.939238Z,Completed,
